vehicleid,status,make,model,modelyear,color,fuel,wheelchairaccessible,operator,zipcode,affiliation,medallion
4103,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,G & A CAB CORP,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4759,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,PRIME TAXI CORP.,60641,Sun Taxi Association Inc,Owner Manager
1469,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,LIAMODANTE CORP,60612,Independent1,Owner-Operator
4421,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,NORTOWN EXPRESS INC.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
5765,ACTIVE,TOYOTA,SIENNA,2022,WHITE/BLACK/STRIPES,Hybrid,TRUE,BRIGHT TAXICAB INC.,60612,Independent1,Owner-Operator
5431,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,SHOWTIME CAB CORP,60656,Flash Cab Co,Owner-Operator
153,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,PRIME WHEELS LLC,60656,Flash Cab Co,Owner Manager
1649,ACTIVE,TOYOTA,CAMRY,2017,BLACK,Hybrid,FALSE,GANDHI CAB CO,60612,Independent1,Owner-Operator
6603,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,KING CHICAGO INC,60656,Flash Cab Co,Owner Manager
4849,ACTIVE,TOYOTA,CAMRY,2013,CREAM,Hybrid,FALSE,ARIK & ABIK LLC,60626,Independent1,Owner-Operator
4189,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,WINDYCITYRIDERS INC,60645,Independent1,Owner-Operator
6002,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,N.S.O CAB INC,60656,Flash Cab Co,Owner Manager
2398,ACTIVE,FORD,ESCAPE,2011,WHITE,Hybrid,FALSE,SHAN TRANSPORATION INC,60660,Flash Cab Co,Owner Manager
5313,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Hybrid,TRUE,MIGHTY CROWN LOGISTICS INC,60656,Flash Cab Co,Owner Manager
5440,ACTIVE,TOYOTA,CAMRY,2011,WHITE,Hybrid,FALSE,CENSAT TRANS INC,60656,Flash Cab Co,Owner Manager
564,ACTIVE,TOYOTA,RAV4,2020,WHITE,Hybrid,FALSE,CHA CHA JI CAB CO,60656,Flash Cab Co,Owner Manager
6997,ACTIVE,TOYOTA,SIENNA,2020,WHITE/BLUE/STRIPES,Gasoline,TRUE,MEGA MERCY TRANSPORTATION SERVICES LLC,60646,Blue Ribbon Assn Inc,Owner Manager
5569,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,N.S.S. CAB CORPORATION,60618,Independent1,Owner-Operator
5026,ACTIVE,TOYOTA,HIGHLANDER,2017,WHITE,Hybrid,FALSE,"AAA 20 TRANS, INC",60656,Flash Cab Co,Owner-Operator
6988,ACTIVE,TOYOTA,SIENNA,2021,GRAY,Hybrid,TRUE,ZAINOBA INC,60612,INDEPENDENT4,Owner Manager
994,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Gasoline,FALSE,EDGEWATER CAB CO,60630,Globe Taxi Association Inc,Owner-Operator
604,ACTIVE,TOYOTA,SIENNA,2023,BLUE/WHITE,Hybrid,TRUE,AGYASAM CORP,60641,Sun Taxi Association Inc,Owner Manager
6655,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP, LLC-SERIES 34",60618,Yellow Cab Association,Owner Manager
3523,ACTIVE,TOYOTA,CAMRY,2012,WHITE/BLUE/STRIPES,Hybrid,FALSE,DELTA TAXI CAB,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
6314,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC - SERIES 33,60618,Yellow Cab Association,Owner Manager
2622,ACTIVE,TOYOTA,CAMRY,2012,WHITE/BLUE/STRIPES,Hybrid,FALSE,VEEN TAXI INC,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
6639,ACTIVE,TOYOTA,PRIUS,2016,SILVER,Hybrid,FALSE,DIAMOND JUBILEE ENT INC,60612,Independent2,Owner-Operator
3250,ACTIVE,TOYOTA,SIENNA,2017,BLUE/WHITE,Gasoline,TRUE,SHOSHOO CAB INC.,60641,Sun Taxi Association Inc,Owner-Operator
3645,ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,FALSE,"MOSTAFA TAXI, INC",60641,Sun Taxi Association Inc,Owner-Operator
3868,ACTIVE,TOYOTA,CAMRY,2024,WHITE/RED/STRIPES,Gasoline,FALSE,"ILIRJAN, INC.",60646,Independent2,Owner-Operator
954,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,CALL INC,60630,Globe Taxi Association Inc,Owner-Operator
544,ACTIVE,MITSUBISHI,OUTLANDER,2018,WHITE,Gasoline,FALSE,DRAKE CHICAGO INC.,60618,Top Cab Association,Top Cab Corp.
4576,ACTIVE,TOYOTA,CAMRY,2017,BLUE/WHITE,Hybrid,FALSE,P.J.K.C. INC.,60641,Sun Taxi Association Inc,Owner-Operator
427,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,WAV TAXICAB INC,60659,Independent1,Owner Manager
3576,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,CHICAGO CITY CAB CO,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
3594,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Gasoline,FALSE,"HOLGUER, INC",60641,Yellow Cab Association,Owner-Operator
100,ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,FALSE,MCCAB XX CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
149,ACTIVE,VPG,MV-1,2014,WHITE,Gasoline,TRUE,NEHEMIAH RASHEED INC,60656,Flash Cab Co,Owner-Operator
3765,ACTIVE,DODGE,CARAVAN,2014,CREAM/GREEN,Flex Fuel,FALSE,GANIYU O DARANIJO,60613,Checker Taxi Association Co.,Owner-Operator
4322,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,ON TIME TRAVEL INC,60656,Independent1,Owner Manager
1157,ACTIVE,FORD,C-MAX,2013,WHITE,Hybrid,FALSE,BLACK TAXI INC,60659,City Service Taxi Association,Owner Manager
2288,ACTIVE,FORD,ESCAPE,2013,WHITE,Hybrid,FALSE,"SOAB TRANSPORTATION ENTERPRISES, INC",60640,Independent1,Owner-Operator
3027,ACTIVE,TOYOTA,SIENNA,2022,GRAY,Hybrid,TRUE,"HUSON TRANS, INC",60659,Independent1,Owner-Operator
4563,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,AYS CAB CO,60647,Flash Cab Co,Chicago Taxicab Management Inc.
3291,ACTIVE,TOYOTA,PRIUS,2013,CREAM/GREEN,Hybrid,FALSE,MIGUEL A. MANZO,60659,Checker Taxi Association Co.,Owner-Operator
4430,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,MOHAMMED L. GADDI,60625,Globe Taxi Association Inc,Owner-Operator
1094,ACTIVE,TOYOTA,CAMRY,2019,YELLOW,Gasoline,FALSE,ALASELA INC,60641,Yellow Cab Association,Owner Manager
3721,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,SANTAMARIA EXPRESS INC.,60618,Independent1,Owner Manager
2346,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,STYLE CENTRE & ZAINA INCORPORATED,60616,Independent1,Owner-Operator
4991,ACTIVE,TOYOTA,RAV4,2020,WHITE,Hybrid,FALSE,"JSN 3, INC",60659,City Service Taxi Association,Owner Manager
6602,ACTIVE,TOYOTA,PRIUS,2014,GREEN,Hybrid,FALSE,EMMY INC.,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
4935,ACTIVE,TOYOTA,PRIUS,2016,WHITE,Hybrid,FALSE,JENNETH EXPRESS INCORPORATED,60656,Flash Cab Co,Owner-Operator
1301,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,ZAIDZUNNAIRA CORPORATION,60656,Flash Cab Co,Owner-Operator
4282,ACTIVE,TOYOTA,PRIUS,2015,BLUE/WHITE,Hybrid,FALSE,KHANGURA CAB CORP,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
3679,ACTIVE,TOYOTA,CAMRY,2013,CREAM/BLUE,Hybrid,FALSE,ASZ CAB CORP,60641,Blue Diamond Taxi Affil Inc,Owner-Operator
929,ACTIVE,TOYOTA,PRIUS,2013,BLUE/WHITE,Hybrid,FALSE,MOM TAXICAB INC,60641,Sun Taxi Association Inc,Owner-Operator
2381,ACTIVE,TOYOTA,COROLLA,2020,WHITE,Gasoline,FALSE,THUKKA PADAN DAWA INC,60646,Independent1,Owner-Operator
4705,ACTIVE,TOYOTA,RAV4,2018,WHITE,Gasoline,FALSE,JUDICOL INC,60626,Independent1,Owner-Operator
3732,ACTIVE,TOYOTA,PRIUS,2012,YELLOW,Hybrid,FALSE,M. ZAI TAXI INC.,60641,Yellow Cab Association,Owner-Operator
295,ACTIVE,HONDA,CRV,2023,WHITE,Hybrid,FALSE,DIMA TRANS INC,60659,City Service Taxi Association,Owner-Operator
2158,ACTIVE,TOYOTA,PRIUS,2011,WHITE,Hybrid,FALSE,RAHEJA CORP.,60612,Independent1,Owner-Operator
1821,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,NORIZA INC,60656,Flash Cab Co,Owner-Operator
151,ACTIVE,TOYOTA,CAMRY,2016,BLUE,Hybrid,FALSE,CLASSIC RIDE INC,60645,Independent1,Owner Manager
4775,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,KNOWZ CAB CO,60656,Flash Cab Co,Chicago Taxicab Management Inc.
6495,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,Z.H.S CAB INC,60656,Flash Cab Co,Owner-Operator
2271,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,"ONI TRANS, INC",60659,City Service Taxi Association,Owner Manager
934,ACTIVE,TOYOTA,SIENNA,2018,ORANGE,Gasoline,TRUE,TAXI ME INC,60641,WOLLEY TAXI,Owner Manager
2608,ACTIVE,TOYOTA,PRIUS,2015,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP,LLC-SERIES V",60618,Yellow Cab Association,Owner Manager
5250,ACTIVE,TOYOTA,CAMRY,2022,WHITE,Hybrid,FALSE,KIDUS TRANS INC,60640,Independent1,Owner-Operator
4361,ACTIVE,TOYOTA,RAV4,2017,GRAY/WHITE,Hybrid,FALSE,MITTY TWO INC.,60626,Choice Taxi Association Inc,Owner-Operator
6642,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,FALSE,ARCH CAB CO,60656,Flash Cab Co,Owner Manager
5748,ACTIVE,TOYOTA,SCION,2014,GOLD,Gasoline,FALSE,A & K CAB COMPANY,60621,Independent1,Owner-Operator
3744,ACTIVE,TOYOTA,CAMRY,2015,YELLOW,Hybrid,FALSE,AL-MEDINA CHICAGO INC,60641,Yellow Cab Association,Owner Manager
1822,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,SIRI-LAK INC.,60656,Flash Cab Co,Owner Manager
6628,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,"BOLAKO, INC",60659,City Service Taxi Association,Owner Manager
1955,ACTIVE,TOYOTA,PRIUS,2013,CREAM/GREEN,Hybrid,FALSE,PARAMJIT ENTERPRISES INC,60641,Checker Taxi Association Co.,Owner Manager
4709,ACTIVE,TOYOTA,RAV4,2016,WHITE,Hybrid,FALSE,OTENE PEOPLE CAB LLC,60656,Flash Cab Co,Owner-Operator
2287,ACTIVE,TOYOTA,PRIUS,2016,BLUE/WHITE,Hybrid,FALSE,K E J TAN CAB CO,60641,Sun Taxi Association Inc,Owner-Operator
3058,ACTIVE,TOYOTA,PRIUS,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,WELCOME TAXICAB INC,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
4603,ACTIVE,FORD,C-MAX,2013,WHITE,Hybrid,FALSE,SAHRKO CAB LLC,60612,Independent1,Owner-Operator
1716,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,DUFFUAA TRANS INC,60656,Flash Cab Co,Owner Manager
127,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Gasoline,FALSE,NOOR & NADA INC,60641,Yellow Cab Association,Owner-Operator
3818,ACTIVE,TOYOTA,RAV4,2016,YELLOW,Hybrid,FALSE,OKABS INC,60641,Yellow Cab Association,Owner-Operator
1986,ACTIVE,TOYOTA,CAMRY,2022,WHITE,Gasoline,FALSE,GR OF MX INC,60656,Flash Cab Co,Owner-Operator
4320,ACTIVE,VPG,MV-1,2014,YELLOW,Gasoline,TRUE,"TAXI MEDALLION GROUP,LLC SERIES VII",60618,Yellow Cab Association,Owner Manager
781,ACTIVE,TOYOTA,RAV4,2019,WHITE/BLACK/STRIPES,Hybrid,FALSE,IT VENTURES LLC,60612,Independent1,Owner-Operator
5151,ACTIVE,TOYOTA,CAMRY,2020,BLUE/WHITE,Hybrid,FALSE,BATUNDE INC,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
1970,ACTIVE,TOYOTA,COROLLA,2019,WHITE,Hybrid,FALSE,JYOTI TAXI CORP,60630,Globe Taxi Association Inc,
947,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,BIG TONKA INC,60630,Globe Taxi Association Inc,Owner Manager
5521,ACTIVE,TOYOTA,PRIUS,2016,GREEN,Hybrid,FALSE,"NICKI & EMMY, INC.",60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
4706,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,EINOLHAYAT CORP,60641,Sun Taxi Association Inc,Owner-Operator
2035,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,"DAGY TRANS, INC",60659,City Service Taxi Association,Owner-Operator
4723,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,NUMIDIA CO.,60656,Flash Cab Co,Owner Manager
2826,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,UNIK 1 CORP,60656,Flash Cab Co,Owner-Operator
701,ACTIVE,TOYOTA,RAV4,2018,WHITE,Hybrid,FALSE,FULANI INC,60656,Flash Cab Co,Owner Manager
3699,ACTIVE,TOYOTA,SIENNA,2020,WHITE/BLUE/STRIPES,Gasoline,TRUE,CHICAB THREE INC.,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
42,ACTIVE,TOYOTA,RAV4,2016,WHITE,Gasoline,FALSE,OSEIAKOTO INC,60659,City Service Taxi Association,Owner-Operator
3262,ACTIVE,FORD,ESCAPE,2012,WHITE,Hybrid,FALSE,Z Z TAXI INC,60630,Globe Taxi Association Inc,Owner-Operator
4693,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,PAPPU TRANS INC.,60656,Flash Cab Co,Owner-Operator
776,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,SEVEN DAY CAB CO,60630,Globe Taxi Association Inc,Owner Manager
3512,ACTIVE,TOYOTA,SIENNA,2021,GRAY,Hybrid,TRUE,NOBEGE LLC,60640,Independent1,Owner-Operator
3829,ACTIVE,TOYOTA,PRIUS,2017,GREEN,Hybrid,FALSE,OVERPELT TAXI INC,60612,Independent1,Owner-Operator
6734,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC-SERIES 35,60618,Yellow Cab Association,Owner Manager
3466,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,KARACHI COLOR CORP,60659,City Service Taxi Association,Owner-Operator
1843,ACTIVE,TOYOTA,RAV4,2018,WHITE,Gasoline,FALSE,MYHATTONE SYSTEM INC,60656,Flash Cab Co,Owner-Operator
6080,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,MAC 24 CORP,60612,Independent1,Owner-Operator
2603,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,CHICAGO SKYLINE CAB CO.,60656,Flash Cab Co,Owner Manager
6949,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,FARIDEH CAB INC,60656,Flash Cab Co,Owner-Operator
6206,ACTIVE,TOYOTA,RAV4,2017,BLUE/WHITE,Hybrid,FALSE,MEMONA INC,60641,Sun Taxi Association Inc,Owner Manager
3852,ACTIVE,TOYOTA,RAV4,2020,BLUE/WHITE,Hybrid,FALSE,NIMIR TAXI INC,60641,Sun Taxi Association Inc,Owner-Operator
3430,ACTIVE,TOYOTA,RAV4,2018,YELLOW,Hybrid,FALSE,FA TAXI INC,60641,Yellow Cab Association,Owner-Operator
4289,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,BARAKHA INC.,60656,Flash Cab Co,Owner-Operator
1805,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,SHARK 2020 INC,60656,Flash Cab Co,Owner Manager
376,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,HADI TRANSPORTATION INC,60656,Flash Cab Co,Owner-Operator
2314,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,SHAHI INC,60656,Flash Cab Co,Owner Manager
1589,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Gasoline,FALSE,FAD GRACE INC,60659,City Service Taxi Association,Owner-Operator
3977,ACTIVE,TOYOTA,CAMRY,2019,BLUE/WHITE,Gasoline,FALSE,ABIDEK LLC,60641,Sun Taxi Association Inc,Owner-Operator
4261,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,KAPTAN TRANSIT CORP.,60625,Independent1,Owner-Operator
2356,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,SHEZAN INC,60660,Flash Cab Co,Owner Manager
2319,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,KNOWZ CAB CO,60656,Flash Cab Co,Chicago Taxicab Management Inc.
6554,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,BILSMAL CAB INC,60656,Flash Cab Co,Owner-Operator
5182,ACTIVE,TOYOTA,RAV4,2015,BLUE/WHITE,Gasoline,FALSE,MEKONNEN CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4740,ACTIVE,TOYOTA,RAV4,2022,WHITE,Hybrid,FALSE,"SENAPA TRANS, INC",60612,Independent1,Owner-Operator
3949,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,AL-MEDINA ENTERPRISES INC.,60656,Flash Cab Co,Owner Manager
3416,ACTIVE,TOYOTA,PRIUS,2013,CREAM/GREEN,Hybrid,FALSE,KINGSLEY COFIE,60617,Checker Taxi Association Co.,Owner-Operator
2791,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,CHAUDHRY TAXICAB INC,60641,Yellow Cab Association,Owner Manager
1959,ACTIVE,TOYOTA,SIENNA,2020,GRAY/WHITE,Gasoline,TRUE,DT TAXI EXPRESS INC,60645,Choice Taxi Association Inc,Owner-Operator
2956,ACTIVE,HONDA,CRV,2022,WHITE,Hybrid,FALSE,ZYAMS INC,60656,Flash Cab Co,Owner-Operator
4181,ACTIVE,TOYOTA,PRIUS,2010,WHITE,Hybrid,FALSE,FARHAN TRANSPORTATION INC.,60660,Flash Cab Co,Owner Manager
2020,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,OTHMAN TAXI INC,60656,Flash Cab Co,Owner-Operator
5806,ACTIVE,DODGE,CARAVAN,2012,BLUE/WHITE,Flex Fuel,FALSE,RASHEED O SANYAOLU,60617,Sun Taxi Association Inc,Owner-Operator
4641,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,M & M TAXI INC,60656,Flash Cab Co,Owner-Operator
1258,ACTIVE,TOYOTA,PRIUS,2016,WHITE,Hybrid,FALSE,ALGIERS TAXI CO,60656,Flash Cab Co,Owner Manager
1084,ACTIVE,FORD,ESCAPE,2012,BLACK,Hybrid,FALSE,TWA BHATTI INC.,60659,Independent1,Owner-Operator
3617,ACTIVE,TOYOTA,CAMRY,2015,YELLOW,Hybrid,FALSE,CHICAGO 5 STAR TAXI CAB INC,60641,Yellow Cab Association,Owner-Operator
5674,ACTIVE,TOYOTA,COROLLA,2016,WHITE,Gasoline,FALSE,"Q T& Q, INC.",60630,Globe Taxi Association Inc,Owner-Operator
3024,ACTIVE,TOYOTA,SIENNA,2019,BLUE/WHITE,Gasoline,TRUE,"JBL EXPRESS II, INC.",60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
1389,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,HAMIT ZANI CORP,60659,City Service Taxi Association,Owner Manager
4820,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIES 28,60618,Yellow Cab Association,Owner Manager
5398,ACTIVE,TOYOTA,SIENNA,2018,WHITE,Gasoline,TRUE,MEGASIS UNIVERSAL COMPANY INC,60659,City Service Taxi Association,Owner Manager
3228,ACTIVE,TOYOTA,RAV4,2019,SILVER,Hybrid,FALSE,SEBASTIAN BELLA LLC,60612,Independent1,Owner-Operator
1174,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,MONCEM INC,60656,Flash Cab Co,Owner-Operator
417,ACTIVE,TOYOTA,PRIUS,2011,WHITE,Hybrid,FALSE,PORTO ALEGRE TAXI CO,60707,Independent1,Owner-Operator
777,ACTIVE,TOYOTA,CAMRY,2016,BLUE,Hybrid,FALSE,TOUAREG CO,60612,Independent1,Owner-Operator
2743,ACTIVE,TOYOTA,RAV4,2017,WHITE,Hybrid,FALSE,SAMPOP TRANS INC.,60612,Independent1,Owner-Operator
3997,ACTIVE,TOYOTA,RAV4,2015,YELLOW,Gasoline,FALSE,DEDEUWA TRANS SERVICES CO,60645,Yellow Cab Association,Owner-Operator
1610,ACTIVE,TOYOTA,RAV4,2021,WHITE,Gasoline,FALSE,"OLUWANISOLA TRANS, INC",60659,City Service Taxi Association,Owner-Operator
4058,ACTIVE,TOYOTA,CAMRY,2013,YELLOW,Hybrid,FALSE,K K ENT INC,60641,Yellow Cab Association,Owner-Operator
962,ACTIVE,FORD,C-MAX,2014,YELLOW,Hybrid,FALSE,INZ INCORPORATED,60649,Yellow Cab Association,Owner-Operator
4084,ACTIVE,TOYOTA,COROLLA,2014,CREAM/BLUE,Gasoline,FALSE,GURIYA INC.,60641,Blue Diamond Taxi Affil Inc,Owner-Operator
1777,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,"WADOOD, INC",60640,Flash Cab Co,Owner Manager
2260,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,LINCOLN PARK EXPRESS INC,60656,Flash Cab Co,Owner Manager
6538,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Gasoline,TRUE,ALL BOUNDS TAXI CORP,60634,Independent2,Owner-Operator
5337,ACTIVE,TOYOTA,RAV4,2014,GRAY/WHITE,Gasoline,FALSE,SHABBIR ALIMOHAMMED,60660,Choice Taxi Association Inc,Owner-Operator
2366,ACTIVE,TOYOTA,SIENNA,2017,BLUE/WHITE,Gasoline,TRUE,NOWARMA INC.,60641,Sun Taxi Association Inc,Owner-Operator
6945,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,KADRI TAXI INC,60618,Independent1,Owner-Operator
4265,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,FALSE,ROCKY CAB INC,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
1277,ACTIVE,TOYOTA,CAMRY,2012,YELLOW,Hybrid,FALSE,ENGAGEUM INTEGRATED SERVICES LTD,60641,Yellow Cab Association,Owner-Operator
2311,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,SHOKABAGO CAB CO,60656,Flash Cab Co,Owner-Operator
4255,ACTIVE,TOYOTA,CAMRY,2020,SILVER,Gasoline,FALSE,"MAJA TRANS, INC",60612,Independent1,Owner-Operator
6967,ACTIVE,DODGE,CARAVAN,2017,YELLOW,Flex Fuel,TRUE,AANADIL INC,60641,Yellow Cab Association,Owner-Operator
1411,ACTIVE,TOYOTA,CAMRY,2015,WHITE/GRAY,Hybrid,FALSE,DESZY CORP.,60641,Sun Taxi Association Inc,Owner Manager
1295,ACTIVE,TOYOTA,RAV4,2014,YELLOW,Gasoline,FALSE,DOUJA M INC.,60641,Yellow Cab Association,Owner-Operator
3465,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,AMIR EXPRESS INC,60641,Yellow Cab Association,Owner Manager
2145,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,YASEEN CAB CO,60647,Flash Cab Co,Chicago Taxicab Management Inc.
5686,ACTIVE,TOYOTA,SIENNA,2019,BLUE/WHITE,Gasoline,TRUE,EFFISCO CORP,60641,Sun Taxi Association Inc,Owner Manager
2663,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,"ANGELA TRANS, INC.",60659,City Service Taxi Association,Owner Manager
3760,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,"M. JACOB, INC",60659,City Service Taxi Association,Owner Manager
1388,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Gasoline,FALSE,G.M.A. TAXI INC,60641,Sun Taxi Association Inc,Owner-Operator
3082,ACTIVE,TOYOTA,PRIUS,2016,WHITE,Hybrid,FALSE,CHARM CAB CORP.,60625,City Service Taxi Association,Owner-Operator
824,ACTIVE,FORD,FUSION,2018,SILVER,Hybrid,FALSE,KANKALABE SAMBOUYA CAR SERVICES INCORPORATED,60642,Independent1,Owner-Operator
5717,ACTIVE,TOYOTA,RAV4,2017,GRAY/WHITE,Hybrid,FALSE,JORO CAB COMPANY INCORPORATED,60645,Choice Taxi Association Inc,Owner-Operator
6406,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,"BOLAKO, INC",60659,City Service Taxi Association,Owner Manager
4772,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,"BOLAKO, INC",60659,City Service Taxi Association,Owner Manager
4313,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,ULTRA INVESTMENT CORP,60641,Yellow Cab Association,Owner Manager
2907,ACTIVE,TOYOTA,CAMRY,2015,GRAY/WHITE,Hybrid,FALSE,MODHISH INC.,60626,Choice Taxi Association Inc,Owner Manager
2374,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,MY CHASE TAXI INC.,60656,Flash Cab Co,Owner Manager
3368,ACTIVE,DODGE,GRAND CARAVAN,2016,WHITE,Flex Fuel,TRUE,JOSEPH AJERE INCORPORATED,60612,INDEPENDENT4,Owner-Operator
